question_id,question,ground_truth,prediction,em,f1,llm_accuracy,prompt_tokens,completion_tokens,total_tokens,retrieval_s,generation_s,num_paths,num_entities,num_seeds,steps_taken,seed_entities,extracted_entities
q_109,What is the place of birth of the director of film Swedenhielms?,Helsingfors,helsingfors,1.0,1.0,,2974,3,3007,0.038423791993409395,0.7081258750986308,25,30,1,3,swedenhielms,swedenhielms
q_110,Which country Jan Baptist Van Rensselaer's father is from?,Dutch,amsterdam,0.0,0.0,,8874,2,8922,0.04759716708213091,0.8020222089253366,20,30,1,3,jan baptist van rensselaer,jan baptist van rensselaer
q_111,"Which film was released earlier, Sathyavan Savithri or Kids Of The Round Table?",Kids Of The Round Table,Kids of the Round Table,1.0,1.0,,2143,5,2185,0.020400708075612783,0.5863340001087636,22,30,2,3,"sathyavan savithri, kids of the round table","sathyavan savithri, kids of the round table"
q_112,Where did Gigi Causey's husband graduate from?,Tisch,tisch school of the arts,0.0,0.4,,8972,6,9019,0.09181866701692343,1.7038119579665363,13,30,1,3,gigi causey,gigi causey
q_113,What nationality is Geodeung Of Geumgwan Gaya's mother?,India,korea,0.0,0.0,,3419,2,3472,0.04823741689324379,0.785690541844815,12,30,2,3,"geodeung of geumgwan gaya, geumgwan gaya","geodeung of geumgwan gaya, geumgwan gaya"
q_114,"Which film was released earlier, Xenoa or Divorce Invitation?",Xenoa,Xenoa,1.0,1.0,,2589,3,2635,0.1125901669729501,0.6545984579715878,19,30,2,3,"xenoa, divorce invitation","xenoa, divorce invitation"
q_115,What is the cause of death of Alex Matthiessen's father?,leukemia,None,0.0,0.0,,7634,1,7682,0.1327425418421626,0.8629378331825137,23,30,1,3,alex matthiessen,alex matthiessen
q_116,What is the place of birth of Remigius Of Rouen's father?,Herstal,Francia,0.0,0.0,,5383,2,5431,0.17106612492352724,0.8062960419338197,20,30,1,3,remigius of rouen,remigius of rouen
q_117,When did Lord Patrick Crichton-Stuart's father die?,22 January 1794,bassingbourn hall,0.0,0.0,,3488,5,3526,0.04787512496113777,0.6965884589590132,20,30,1,3,lord patrick crichton-stuart,lord patrick crichton-stuart
q_118,"Which film has the director who was born earlier, It'S A Joke, Son! or The Thirty Nine Steps (1978 Film)?","It'S A Joke, Son!","It's a Joke, Son!",1.0,1.0,,2092,8,2145,0.02400945802219212,0.849808415863663,18,30,2,3,"it's a joke, son!, the thirty nine steps (1978 film)","it's a joke, son!, the thirty nine steps (1978 film)"
q_119,Are both directors of films The Slayer (Film) and Moscow Heat from the same country?,yes,no,0.0,0.0,,7626,1,7668,0.12522666598670185,0.8949288749136031,28,30,3,3,"the slayer, atlantic coast, moscow heat","the slayer (film), moscow heat"
q_120,"Which school was established first, Whitehorse Manor Junior School or Sabawoon Rehabilitation Centre?",Sabawoon Rehabilitation Centre,(Information not available in the knowledge graph),0.0,0.0,,1235,9,1295,0.01269737514667213,0.7446400420740247,13,20,2,3,"whitehorse manor junior school, sabawoon rehabilitation centre","whitehorse manor junior school, sabawoon rehabilitation centre"
q_121,Are Little Sachigo Lake and Holden Lake located in the same country?,yes,Canada,0.0,0.0,,6972,1,7017,0.035631125094369054,1.2169572920538485,8,30,2,3,"little sachigo lake, holden lake","little sachigo lake, holden lake"
q_122,Who is Henriette Of France (1727–1752)'s maternal grandfather?,Stanisław Leszczyński,marie leszczyńska,0.0,0.0,,6164,4,6217,0.16741020907647908,0.942263999953866,4,30,5,3,"henrietta maria of france, henri i, duke of montmorency, anne henriette of france, princess henriette of liechtenstein, princess henriette of belgium",henriette of france
q_123,"Which film has the director born first, Leave It To Henry or The Last Night Of Scheherazade?",Leave It To Henry,Leave It to Henry,1.0,1.0,,7281,4,7329,0.06155579211190343,0.7730090420227498,23,30,2,3,"leave it to henry, the last night of scheherazade","leave it to henry, the last night of scheherazade"
q_124,"What is the date of death of Gero Ii, Margrave Of The Saxon Ostmark's father?",3 August 979,993,0.0,0.0,,2083,3,2123,0.0953354169614613,0.6299842498265207,13,30,5,3,"gero ii, odo i, margrave of the saxon ostmark, thietmar, margrave of meissen, saxon ostmark, christian of thuringia","gero ii, margrave of the saxon ostmark"
q_125,"Are Tomskoye, Amur Oblast and Pleshkovo located in the same country?",yes,yes,1.0,1.0,,2636,1,2684,0.05533199990168214,0.8617246248759329,21,30,3,3,"tomskoye, amur oblast, pleshkovo","tomskoye, amur oblast, pleshkovo"
q_126,"Which film came out earlier, I Am Breathing or Ulti Ganga?",Ulti Ganga,Ulti Ganga,1.0,1.0,,713,3,754,0.010750541929155588,0.5864946660585701,11,14,2,3,"i am breathing, ulti ganga","i am breathing, ulti ganga"
q_127,"Who was born later, Levon Julfalakyan or Charlotte Spurkeland?",Charlotte Spurkeland,I cannot answer this question based on the provided knowledge graph. The knowledge graph does not contain birth dates for either Levon Julfalakyan or Charlotte Spurkeland.,0.0,0.15384615384615385,,2078,34,2155,0.02340420801192522,2.3833667079452425,25,30,2,3,"levon julfalakyan, charlotte spurkeland","levon julfalakyan, charlotte spurkeland"
q_128,Who is the father of the director of film Red 2 (Film)?,Aldo Parisot,aldo parisot,1.0,1.0,,1980,3,2023,0.03538687480613589,0.6377178749535233,17,30,5,3,"red 2, red (2010 film), lee byung-hun, anthony hopkins, erich hoeber",red 2 (film)
q_129,When was the company that published American Scientist founded?,1886,1913,0.0,0.0,,366,4,406,0.11366283311508596,0.6613682920578867,4,5,1,3,american scientist,american scientist
q_130,What is the place of birth of Jo Planckaert's father?,Nevele,nevele,1.0,1.0,,2388,3,2434,0.27544762496836483,1.4513057498261333,6,30,1,3,jo planckaert,jo planckaert
q_131,What is the place of birth of Gwilym Lloyd George's father?,Manchester,The knowledge graph does not contain information about the place of birth of Gwilym Lloyd George's father.,0.0,0.0,,3143,22,3215,0.4818246669601649,0.848947917111218,20,30,5,3,"gwilym lloyd george, 1st viscount tenby, owen lloyd george, 3rd earl lloyd-george of dwyfor, george lloyd, 1st baron lloyd, portmadoc school, richard lloyd george, 2nd earl lloyd-george of dwyfor",gwilym lloyd george
q_132,"What is the place of birth of James Douglas, 3Rd Earl Of Angus's father?",Tantallon Castle,tantallon castle,1.0,1.0,,2428,4,2466,0.08973183296620846,0.6363688330166042,13,30,1,3,"james douglas, 3rd earl of angus","james douglas, 3rd earl of angus"
q_133,What nationality is the director of film They Call It Love?,American,Austrian,0.0,0.0,,11081,2,11129,0.4640893330797553,0.9797642501071095,24,30,1,3,they call it love,they call it love
q_134,What is the place of birth of Zhanna Nemtsova's father?,Sochi,moscow,0.0,0.0,,2207,2,2257,0.20796174998395145,1.056755332974717,27,30,5,3,"zhanna borisovna nemtsova, boris yefimovich nemtsov, nizhny novgorod oblast, anna duritskaya, vladislav namestnikov",zhanna nemtsova
q_135,"Which film has the director born earlier, Santa Fe Uprising or Trainer And Temptress?",Trainer And Temptress,Trainer And Temptress,1.0,1.0,,1840,4,1894,0.08110479195602238,0.7137643750756979,18,30,2,3,"santa fe uprising, trainer and temptress","santa fe uprising, trainer and temptress"
q_136,"Which film has the director who was born earlier, Adam'S Rib or Thendral Veesum?",Adam'S Rib,Adam's Rib,1.0,1.0,,1906,4,1949,0.08286691596731544,0.742018457967788,20,30,2,3,"adam's rib, thendral veesum","adam's rib, thendral veesum"
q_137,"Which country the composer of film Continental, A Film Without Guns is from?",French,"I cannot answer this question. The knowledge graph does not contain information about the composer of the film ""Continental, A Film Without Guns"", nor does it provide information about the country of origin for any composer related to this film.",0.0,0.0,,866,45,944,0.01106041599996388,0.7743787078652531,4,7,1,3,"continental, a film without guns","continental, a film without guns"
q_138,Where was the director of film Age-Old Friends born?,"Winnipeg, Manitoba",winnipeg,0.0,0.6666666666666666,,3435,2,3483,0.049295916920527816,0.8990648749750108,21,30,1,3,age-old friends,age-old friends
q_139,"Which one was established first, Noerr or Korn Ferry?",Noerr,Korn Ferry,0.0,0.0,,18497,3,18542,1.2540246250573546,1.3426839159801602,18,30,2,3,"noerr, korn ferry","noerr, korn ferry"
q_140,Where was the father of Eleonora Di Garzia Di Toledo born?,Villafranca del Bierzo,Spain,0.0,0.0,,6608,1,6657,0.21221645805053413,0.7658796661999077,17,30,1,3,eleonora di garzia di toledo,eleonora di garzia di toledo
q_141,What is the award that the director of film The Last Night Of The Barbary Coast got?,Jean Hersholt Humanitarian Award,academy award,0.0,0.3333333333333333,,7297,2,7345,0.07082266616635025,0.7363482918590307,26,30,1,3,the last night of the barbary coast,the last night of the barbary coast
q_142,"Who is Prince Nicolas, Duke Of Ångermanland's mother?","Princess Madeleine, Duchess of Hälsingland and Gästrikland",princess madeleine,0.0,0.4444444444444445,,2805,3,2858,0.15477862488478422,1.7382806669920683,9,30,5,3,"ångermanland, princess madeleine, prince christian nicholas of schaumburg-lippe, prince nicolas, duke of ångermanland, christopher o'neill","prince nicolas, duke of %c5ngermanland"
q_143,Who is the paternal grandmother of Princess Augusta Of Waldeck-Pyrmont?,Princess Augusta of Schwarzburg-Sondershausen,countess princess augusta of schwarzburg-sondershausen,0.0,0.888888888888889,,2221,12,2280,0.022979291854426265,0.7081701250281185,19,17,1,3,princess augusta of waldeck-pyrmont,princess augusta of waldeck-pyrmont
q_144,Where does the director of film The Marquise Of O (Film) work at?,Cahiers du cinéma,cahiers du cinéma,1.0,1.0,,3997,5,4050,0.03691124985925853,0.7212415828835219,22,30,1,3,the marquise of o (film),the marquise of o (film)
q_145,"Which film whose director is younger, Joe Palooka In Fighting Mad or Figaro-Ci, Figaro-Là?","Figaro-Ci, Figaro-Là","Figaro-ci, Figaro-là",1.0,1.0,,10048,8,10102,0.06164112500846386,0.9133566250093281,20,30,2,3,"joe palooka in fighting mad, figaro-ci, figaro-là","joe palooka in fighting mad, figaro-ci, figaro-là"
q_146,"Which film was released first, Ekam – Son Of Soil or Farber'S Nerve?",Farber'S Nerve,Ekam – Son of Soil,0.0,0.0,,7417,6,7471,0.15117562492378056,1.09027108293958,22,30,2,3,"ekam – son of soil, farber's nerve","ekam – son of soil, farber's nerve"
q_147,Which country Mohammed Al-Modiahki's wife is from?,China,china,1.0,1.0,,3938,1,3987,0.15166241698898375,0.7841601250693202,22,30,5,3,"mohammed ahmed al-modiahki, chess olympiads, player of the century within the arab countries, fide world chess championships, mohammed al-mokhtar soussi",mohammed al-modiahki
q_148,Do both films: Gammat Jammat and Ready (2011 Film) have the directors from the same country?,yes,yes,1.0,1.0,,3068,1,3118,0.24749004188925028,0.6797865000553429,22,30,3,3,"gammat jammat, ready, arya babbar","gammat jammat, ready (2011 film)"
q_149,Who is Philip Of Sicily's father?,Charles I of Naples,king charles i of sicily,0.0,0.6666666666666665,,2692,6,2744,0.08793633291497827,1.0973330419510603,14,30,1,3,philip of sicily,philip of sicily
q_150,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",Holm Jølsen,"The knowledge graph does not contain information about the birth dates of Gideon Johnson Pillow or Holm Jølsen, only where they were born or born near. Therefore, it is not possible to determine who was born later using only the provided information.",0.0,0.09756097560975609,,2334,48,2411,0.11877475003711879,1.2048953750636429,21,30,3,3,"gideon johnson pillow, rælingen, holm pedersen jølsen","gideon johnson pillow, holm jølsen"
q_151,"Which film has the director who died first, The Crime Doctor'S Courage or Vasantha Sena (1967 Film)?",The Crime Doctor'S Courage,The knowledge graph does not contain information about the death dates of the directors.,0.0,0.0,,2738,15,2794,0.06587870907969773,0.9367338330484927,16,30,3,3,"the crime doctor's courage, vasantha sena, s. rajeswara rao","the crime doctor's courage, vasantha sena (1967 film)"
q_152,"Where did the director of film My Heidelberg, I Can Not Forget You die?",Argentina,Argentina,1.0,1.0,,6460,1,6511,0.03794550010934472,0.6771430000662804,26,30,1,3,"my heidelberg, i can not forget you","my heidelberg, i can not forget you"
q_153,"Which film was released earlier, Tiger Of The Seven Seas or My Wife'S Lodger?",My Wife'S Lodger,My Wife's Lodger,1.0,1.0,,6469,6,6523,0.04109574994072318,0.9532219590619206,24,30,2,3,"tiger of the seven seas, my wife's lodger","tiger of the seven seas, my wife's lodger"
q_154,Do Alice Mary Dowd and Richard N. Palmer have the same nationality?,yes,No,0.0,0.0,,6854,1,6898,0.06501791602931917,0.7998547919560224,20,30,2,3,"alice mary dowd, richard n. palmer","alice mary dowd, richard n. palmer"
q_155,Who is the father of the director of film Wonders Of The Sea 3D?,Jacques Cousteau,jacques cousteau,1.0,1.0,,709,5,761,0.012333415914326906,0.9934194169472903,4,9,1,3,wonders of the sea 3d,wonders of the sea 3d
q_156,"Which film has the director died first, Le Guignolo or Knights Of The Range?",Knights Of The Range,Knights of the Range,1.0,1.0,,2677,5,2722,0.09671474993228912,0.7920822091400623,22,30,2,3,"le guignolo, knights of the range","le guignolo, knights of the range"
q_157,"Who died later, Narcís Ventalló or H. Verlan Andersen?",Narcís Ventalló,"I cannot answer this question. The knowledge graph does not contain any information about the death dates of Narcís Ventalló or H. Verlan Andersen, nor does it mention Narcís Ventalló at all.",0.0,0.125,,2586,43,2668,0.10116045898757875,1.0420007908251137,17,30,4,3,"álvaro pires de castro, eilo álvarez, brigham young university, hans verlan andersen","narcís ventalló, h. verlan andersen"
q_158,"Which film was released first, The Beginning Or The End or Hold Back The Night?",The Beginning Or The End,the beginning or the end,1.0,1.0,,5316,5,5371,0.38176449993625283,0.8110460420139134,22,30,2,3,"the beginning or the end, hold back the night","the beginning or the end, hold back the night"
q_159,"Who is younger, Aneta Hladíková or René Poupardin?",Aneta Hladíková,Aneta Hladíková,1.0,1.0,,10243,6,10298,0.5753237919416279,0.7735101250000298,23,30,2,3,"aneta hladíková, rené poupardin","aneta hladíková, rené poupardin"
q_160,Where was the place of death of Prince Christopher Of Greece And Denmark's father?,Thessaloniki,greece,0.0,0.0,,4730,2,4763,0.36141145788133144,0.6760629999917,13,30,1,3,prince christopher of greece and denmark,prince christopher of greece and denmark
q_161,What is the place of birth of the director of film Guilty Of Treason?,New York,hungary,0.0,0.0,,3109,2,3160,0.04526249994523823,0.8099988340400159,25,30,1,3,guilty of treason,guilty of treason
q_162,"Where did Charles Stewart, 3Rd Duke Of Richmond's father graduate from?",University of Paris,I cannot answer this question based on the provided knowledge graph.,0.0,0.0,,5651,12,5702,0.5124553749337792,0.9940807078965008,27,30,1,3,"charles stewart, 3rd duke of richmond","charles stewart, 3rd duke of richmond"
q_163,What is the place of birth of the performer of song I Wish (Gabrielle Song)?,Hackney,hackney,1.0,1.0,,8675,2,8724,0.40877149999141693,0.8415305421222001,21,30,3,3,"i wish, find your way, gabrielle","i wish (gabrielle song), gabrielle"
q_164,When was the director of film Jinpa born?,1969,I cannot answer this question. The knowledge graph does not contain information about the birth date of Pema Tseden.`,0.0,0.0,,4906,23,4978,0.04104912490583956,0.9249347918666899,24,30,1,3,jinpa,jinpa
q_165,"Which film whose director is younger, Kalippava or A Couch In New York?",A Couch In New York,A Couch in New York,1.0,1.0,,12584,5,12637,0.1515223339665681,1.1617252919822931,14,30,2,3,"kalippava, a couch in new york","kalippava, a couch in new york"
q_166,"Which film has the director who died earlier, The Love Charm or The Constant Woman?",The Constant Woman,The Love Charm,0.0,0.0,,2800,3,2839,0.014452124945819378,1.4032179170753807,21,30,2,3,"the love charm, the constant woman","the love charm, the constant woman"
q_167,"Which film came out earlier, Dis-Moi Qui Tuer or Under The Hawthorn Tree (Film)?",Dis-Moi Qui Tuer,Dis-moi qui tuer,1.0,1.0,,3692,6,3735,0.07180629181675613,0.6086085420101881,25,30,3,3,"dis-moi qui tuer, hawthorn tree forever, great famine","dis-moi qui tuer, under the hawthorn tree (film)"
q_168,Where was the place of death of Tamatoa Vi's father?,Huahine,None of the above,0.0,0.0,,476,4,509,0.01111724996007979,0.623672500019893,4,7,1,3,tamatoa vi,tamatoa vi
q_169,Where did the director of film Old Man Drinking A Glass Of Beer die?,Brighton,I cannot answer this question. The knowledge graph does not contain information about where the director of the film Old Man Drinking A Glass Of Beer died.,0.0,0.0,,789,29,849,0.008190250024199486,1.0878446670249104,8,13,1,3,old man drinking a glass of beer,old man drinking a glass of beer
q_170,"What is the date of death of Henry St John, 18Th Baron St John Of Bletso's father?",10 May 1912,"No information about the date of death of Henry St John, 18Th Baron St John Of Bletso's father is available in the knowledge graph.",0.0,0.0,,2114,33,2187,0.03188037499785423,0.8448970408644527,19,30,5,3,"john st john, henry beauchamp st john, henry st john, beauchamp st john, 17th baron st john of bletso, andrew st john","henry st john, 18th baron st john of bletso"
q_171,"Who is younger, Justin Paul or Helly Shah?",Helly Shah,I cannot answer this question based on the provided knowledge graph. The graph does not contain information about the birth dates or ages of Justin Paul or Helly Shah.,0.0,0.14285714285714288,,2101,32,2175,0.04742929199710488,0.8501556250266731,25,30,2,3,"justin paul, helly shah","justin paul, helly shah"
q_172,Who was born first out of Marco De Luigi and Fabio Maistro?,Marco De Luigi,I cannot answer this question. The provided knowledge graph and entity descriptions do not contain information about the birth dates of Marco De Luigi or Fabio Maistro.,0.0,0.21428571428571425,,392,30,459,0.011639917036518455,0.6081315001938492,4,7,2,3,"marco de luigi, fabio maistro","marco de luigi, fabio maistro"
q_173,"Which film has the director who died earlier, Guns And Guitars or To The Victor?",Guns And Guitars,guns and guitars,1.0,1.0,,11158,3,11206,0.19144216715358198,0.9020672081969678,19,30,2,3,"guns and guitars, to the victor","guns and guitars, to the victor"
q_174,"Which film has the director who died later, His Last Haul or The Falcon In San Francisco?",The Falcon In San Francisco,the falcon in san francisco,1.0,1.0,,3622,5,3664,0.02951658400706947,0.6272526660468429,16,30,2,3,"his last haul, the falcon in san francisco","his last haul, the falcon in san francisco"
q_175,"Who is Edward De Vere, 17Th Earl Of Oxford's paternal grandfather?","John de Vere, 15th Earl of Oxford","john de vere, 15th earl of oxford",1.0,1.0,,9574,11,9636,0.3886990831233561,0.9170045829378068,15,30,1,3,"edward de vere, 17th earl of oxford","edward de vere, 17th earl of oxford"
q_176,Where was the place of death of Alexander Carl Otto Westphal's father?,Kreuzlingen,kreuzlingen,1.0,1.0,,3948,2,3980,0.0412795830052346,0.545731833903119,6,30,1,3,alexander carl otto westphal,alexander carl otto westphal
q_177,"Which film has the director born earlier, Jayam Manade or Bulldog Drummond'S Revenge?",Bulldog Drummond'S Revenge,The knowledge graph does not contain information about the birth dates of the directors.,0.0,0.0,,1818,15,1870,0.04419170902110636,0.6607264580670744,15,30,2,3,"jayam manade, bulldog drummond's revenge","jayam manade, bulldog drummond's revenge"
q_178,"Which film has the director who is older, The Gamecock (Film) or Monster A Go-Go?",Monster A Go-Go,The Gamecock (Film),0.0,0.0,,6598,6,6640,0.016614458058029413,0.7929628330748528,20,30,3,3,"the great gabbo, gregory peck, monster a go-go","the gamecock (film), monster a go-go"
q_179,Where was the place of death of Alessandro Vitelli's father?,Florence,città di castello,0.0,0.0,,2646,6,2697,0.02701908303424716,0.6184249168727547,17,30,1,3,alessandro vitelli,alessandro vitelli
q_180,Where was the performer of song Bag Skyerne born?,Århus,denmark,0.0,0.0,,3142,2,3189,0.053851749980822206,0.6701545829419047,29,30,1,3,bag skyerne,bag skyerne
q_181,Are both directors of films 16 To Life and Saved By The Belles from the same country?,yes,No,0.0,0.0,,7250,1,7297,0.06474529206752777,1.8085965421050787,26,30,2,3,"16 to life, saved by the belles","16 to life, saved by the belles"
q_182,Where was the mother of Francis Ii Of France born?,Florence,catherine de' medici,0.0,0.0,,10121,5,10164,0.6407246249727905,8.293527333065867,19,30,1,3,francis ii of france,francis ii of france
q_183,"Who was born later, Marc De Clerck or Wiesław Perszke?",Wiesław Perszke,Wiesław Perszke,1.0,1.0,,2657,6,2714,0.13383633410558105,1.5221503749489784,20,30,2,3,"marc de clerck, wiesław perszke","marc de clerck, wiesław perszke"
q_184,"Which film has the director born later, Jesse James' Women or Ride Lonesome?",Ride Lonesome,Jesse James' Women,0.0,0.0,,1920,4,1957,0.06040554097853601,0.6386199169792235,19,30,2,3,"jesse james' women, ride lonesome","jesse james' women, ride lonesome"
q_185,What nationality is the director of film Madeleine (1950 Film)?,British,English,0.0,0.0,,2744,1,2778,0.09946583304554224,0.6063200421631336,15,30,5,3,"madeleine, norman wooland, leslie banks, madeleine smith, ann todd",madeleine (1950 film)
q_186,"Which film has the director died first, Edge Of Doom or A Mother'S Secret?",A Mother'S Secret,a mother's secret,1.0,1.0,,4274,5,4325,0.1232495829463005,0.7237500001210719,20,30,2,3,"edge of doom, a mother's secret","edge of doom, a mother's secret"
q_187,"Which song was released earlier, 1990-Sick (Get 'Em All) or Who'S Laughing Now (Song)?",1990-Sick (Get 'Em All),"I cannot answer this question. The knowledge graph does not contain information about the release date of ""1990-Sick (Get 'Em All)"" or ""Who'S Laughing Now (Song)"". It only mentions ""1990-Sick (Get",0.0,0.2424242424242424,,2384,54,2480,0.06675887503661215,0.8911097079981118,13,30,4,3,"1990-sick (get'em all), billboard rap songs, who knows, funny face","1990-sick (get 'em all), who's laughing now (song)"
q_188,Where did the director of film Desolation Angels (1995 Film) graduate from?,State University of New York at Purchase,state university of new york at purchase,1.0,1.0,,2133,7,2186,0.032662666868418455,0.9985688328742981,13,30,5,3,"desolation angels, rotterdam film festival, tim mccann, international critics prize, telluride film festival",desolation angels (1995 film)
q_189,"When did Richard Annesley, 2Nd Earl Annesley's father die?",2 September 1770,"I cannot answer this question based on the provided knowledge graph. The knowledge graph does not contain information about the death date of William Annesley, 1st Viscount Glerawly.",0.0,0.0,,2687,38,2775,0.026950957952067256,1.1182011251803488,24,30,1,3,"richard annesley, 2nd earl annesley","richard annesley, 2nd earl annesley"
q_190,"Which film has the director died earlier, Lemonade Joe or Bountiful Summer?",Bountiful Summer,bountiful summer,1.0,1.0,,9385,4,9431,0.37395879183895886,0.7593917909543961,23,30,2,3,"lemonade joe, bountiful summer","lemonade joe, bountiful summer"
q_191,"What is the date of death of Conan Ii, Duke Of Brittany's mother?",1080,None,0.0,0.0,,1984,1,2019,0.07079662499018013,0.9512199580203742,9,30,5,3,"conan ii, conan iv, house of rennes, alan iii, rennes","conan ii, duke of brittany"
q_192,When was the director of film Reykjavík-Rotterdam born?,30 June 1963,I do not have information about when the director of film Reykjavík-Rotterdam was born.,0.0,0.0,,8090,19,8140,0.04292812501080334,0.9701382080093026,18,30,1,3,reykjavík-rotterdam,reykjavík-rotterdam
q_193,What is the place of birth of Eiludd Powys's father?,Wales,None,0.0,0.0,,2598,1,2648,0.01632637483999133,0.7611208751332015,21,30,1,3,eiludd powys,eiludd powys
q_194,Where was the director of film At The End Of The Tunnel born?,Rosario,rosario,1.0,1.0,,4289,2,4320,0.0327819159720093,0.6922427089884877,27,30,1,3,at the end of the tunnel,at the end of the tunnel
q_195,When was Ferdinand Iii Of Limburg Stirum's father born?,1701,None,0.0,0.0,,2296,1,2348,0.014155332930386066,0.6729509998112917,18,19,1,3,ferdinand iii of limburg stirum,ferdinand iii of limburg stirum
q_196,Which country the director of film Ulzhan is from?,German,germany,0.0,0.0,,13390,2,13438,0.1378209579270333,0.887805667007342,22,30,1,3,ulzhan,ulzhan
q_197,Who is Prince Franz De Paula Of Liechtenstein's paternal grandfather?,Franz Joseph I,"johann i joseph, prince of liechtenstein",0.0,0.4444444444444444,,3669,10,3725,0.07193541689775884,0.8046722919680178,24,30,1,3,prince franz de paula of liechtenstein,prince franz de paula of liechtenstein
q_198,What is the place of birth of Samir Rifai's father?,Amman,amman,1.0,1.0,,6153,2,6202,0.10491649992763996,0.8051303750835359,14,30,5,3,"samir zaid al-rifai, oliver rifai, zaid al-rifai, mohamed rifai, rami samir afuni",samir rifai
q_199,Who is the paternal grandmother of Archduchess Dolores Of Austria?,Princess Maria Immaculata of Bourbon-Two Sicilies,princess maria immaculata of bourbon-two sicilies,1.0,1.0,,6594,12,6646,0.2513431250117719,0.7057292920071632,16,30,1,3,archduchess dolores of austria,archduchess dolores of austria
q_200,"Which film has the director died first, Two For Tonight or Light Over Russia?",Two For Tonight,Light over Russia,0.0,0.0,,734,3,774,0.013083582976832986,0.737361250212416,5,9,3,3,"all for one, all for two, light over russia","two for tonight, light over russia"
q_201,What is the place of birth of the director of film Peter'S Friends?,Belfast,The provided knowledge graph does not contain information about the place of birth of Kenneth Branagh.,0.0,0.0,,2590,18,2657,0.011891208123415709,0.8452955419197679,11,14,1,3,peter's friends,peter's friends
q_202,Where was the composer of film Love Story 1999 born?,Tamil,Devenesan Chokkalingam,0.0,0.0,,1074,7,1124,0.01736658299341798,0.7891659999731928,18,14,5,3,"love story 1999, k. raghavendra rao, laila, ramya krishna, rambha",Love Story 1999
q_203,"Who is the father of Beltrán Vélez De Guevara, Marquis Of Campo Real?","Íñigo Vélez de Guevara, 7th Count of Oñate",iñigo vélez de guevara,0.0,0.5,,7821,8,7875,0.15964179206639528,0.8507771249860525,13,30,5,3,"iñigo vélez de guevara, beltrán vélez ladrón de guevara, campo real, íñigo vélez de guevara, 10th count of oñate, state council of philip iv of spain","beltrán vélez de guevara, marquis of campo real"
q_204,"Which film whose director is younger, Jeedar or The Rebel Set?",Jeedar,The Rebel Set,0.0,0.0,,6329,3,6379,0.01568129099905491,1.0199196669273078,26,30,2,3,"jeedar, the rebel set","jeedar, the rebel set"
q_205,Where was the mother of Antonio Flores born?,Jerez de la Frontera,mexico,0.0,0.0,,9469,2,9517,0.617724624928087,0.8087912078481168,16,30,5,3,"antonio gonzález flores, bendorf, antonio flores jesus, antonio flores rodríguez, antonio flores de lemus",antonio flores
q_206,What is the place of birth of the performer of song Down Ass Bitch?,Queens,hollis,0.0,0.0,,6408,2,6457,0.21063224994577467,1.0516788330860436,22,30,1,3,down ass bitch,down ass bitch
q_207,What is the place of birth of Empress Xu (Ming Dynasty)'s husband?,Nanjing,china,0.0,0.0,,2096,1,2142,0.3127507921308279,0.7603880839888006,16,30,5,3,"empress xu, wang xijie, ming dynasty, empress xiaoyichun, manchu bordered yellow banner weigiya clan",empress xu (ming dynasty)
q_208,"Which film came out earlier, Niyoti or Angali Pangali?",Niyoti,Niyoti,1.0,1.0,,2931,3,2974,0.32209295802749693,1.4739174998831004,24,30,2,3,"niyoti, angali pangali","niyoti, angali pangali"
q_209,Which country Aleksandra Marianna Wiesiołowska's father is from?,Polish–Lithuanian Commonwealth,poland,0.0,0.0,,1778,2,1826,0.08799454080872238,0.6732780828606337,11,11,1,3,aleksandra marianna wiesiołowska,aleksandra marianna wiesiołowska
q_210,Which country Tivala's father is from?,Maurya dynasty,indian subcontinent,0.0,0.0,,2081,2,2132,0.055432166904211044,0.5990323750302196,15,30,1,3,tivala,tivala
q_211,Who is the paternal grandmother of King Kang Of Zhou?,Yi Jiang,queen yi jiang,0.0,0.8,,1917,4,1967,0.07834120793268085,0.6885722088627517,17,30,1,3,king kang of zhou,king kang of zhou
q_212,"Which film has the director who died first, The Face Of Fu Manchu or The Hidden One?",The Hidden One,The Hidden One,1.0,1.0,,4458,3,4508,0.14376754104159772,0.9926364999264479,13,30,2,3,"the face of fu manchu, the hidden one","the face of fu manchu, the hidden one"
q_213,What is the place of birth of the director of film Double Or Nothing (1940 Film)?,"New Brunswick, New Jersey","new brunswick, new jersey",1.0,1.0,,2293,6,2343,0.05910937488079071,0.7301751249469817,14,30,5,3,"double or nothing, lee dixon, roy mack, tom herbert, hugh herbert",double or nothing (1940 film)
q_214,"Which film whose director was born first, The Great Flamarion or The Hollars?",The Great Flamarion,the great flamarion,1.0,1.0,,6451,5,6496,0.12635795795358717,0.722715541953221,25,30,2,3,"the great flamarion, the hollars","the great flamarion, the hollars"
q_215,Do both directors of films Dangerous To Know and Les Côtelettes have the same nationality?,yes,no,0.0,0.0,,9821,1,9856,0.21097424998879433,0.8490636670030653,25,30,2,3,"dangerous to know, les côtelettes","dangerous to know, les côtelettes"
